1966,5,50.38
1967,5,51.97
1968,5,50.61
1969,5,48.33
1970,5,50.12
1971,5,50.99
1972,5,54.88
1973,5,52.32
1974,5,50.89
1975,5,52.94
1976,5,51.75
1977,5,53.26
1978,5,50.02
1979,5,53.01
1980,5,51.0
1981,5,51.91
1982,5,52.53
1983,5,51.31
1984,5,52.54
1985,5,52.39
1986,5,52.44
1987,5,51.52
1988,5,52.56
1989,5,53.43
1990,5,53.78
1991,5,51.75
1992,5,53.62
1993,5,52.54
1994,5,51.56
1995,5,52.96
1996,5,52.85
1997,5,53.29
1998,5,53.06
1999,5,52.37
2000,5,53.37
2001,5,55.06
2002,5,53.45
2003,5,55.63
2004,5,53.5
2005,5,55.42
2006,5,53.64
2007,5,54.93
2008,5,53.99
2009,5,53.11
1938,6,62.13
1939,6,62.34
1940,6,62.69
1941,6,61.61
1942,6,59.83
1943,6,61.11
1944,6,73.24
1945,6,74.44
1946,6,65.95
1947,6,68.34
1948,6,60.97
1949,6,57.64
1950,6,61.01
1951,6,60.68
1952,6,61.07
1953,6,62.07
1954,6,62.1
1955,6,60.98
1956,6,60.29
1957,6,61.83
1959,6,61.9
1960,6,61.86
1961,6,61.54
1962,6,59.46
1963,6,60.43
1964,6,60.45
1965,6,59.84
1966,6,59.72
1967,6,59.29
1968,6,58.95
1969,6,59.7
1970,6,60.09
1971,6,59.75
1972,6,60.48
1973,6,61.34
1974,6,59.37
1975,6,61.22
1976,6,61.18
1977,6,62.08
1978,6,59.31
1979,6,60.9
1980,6,60.59
1981,6,61.66
1982,6,60.45
1983,6,60.81
1984,6,60.16
1985,6,59.81
1986,6,61.29
1987,6,59.94
1988,6,61.73
1989,6,61.8
1990,6,61.38
1991,6,61.41
1992,6,60.93
1993,6,60.9
1994,6,61.93
1995,6,61.82
1996,6,61.42
1997,6,61.89
1998,6,63.27
1999,6,61.65
2000,6,62.81
2001,6,61.65
2002,6,62.5
2003,6,62.88
2004,6,62.23
2005,6,62.91
2006,6,65.05
2007,6,62.86
2008,6,61.41
2009,6,62.08
1938,7,64.21
1939,7,64.49
1940,7,62.49
1941,7,66.35
1942,7,64.04
1943,7,66.48
1944,7,77.7
1945,7,75.8
1946,7,69.77
1947,7,67.94
1948,7,67.56
1949,7,65.86
1950,7,63.5
1951,7,66.3
1952,7,67.23
1953,7,66.97
1954,7,65.86
1955,7,65.21
1956,7,64.47
1957,7,65.27
1959,7,66.31
1960,7,64.45
1961,7,65.25
1962,7,65.92
1963,7,66.53
1964,7,65.09
1965,7,63.66
1966,7,64.54
1967,7,65.44
1968,7,62.58
1969,7,65.83
1970,7,65.66
1971,7,63.04
1972,7,66.84
1973,7,64.37
1974,7,64.14
1975,7,66.37
1976,7,65.11
1977,7,64.8
1978,7,63.41
1979,7,64.13
1980,7,64.05
1981,7,65.27
1982,7,65.74
1983,7,67.18
1984,7,65.15
1985,7,64.27
1986,7,64.95
1987,7,64.81
1988,7,66.27
1989,7,66.41
1990,7,65.44
1991,7,67.07
1992,7,65.07
1993,7,65.1
1994,7,66.65
1995,7,67.1
1996,7,66.25
1997,7,64.68
1998,7,67.5
1999,7,68.19
2000,7,65.74
2001,7,67.48
2002,7,67.89
2003,7,66.96
2004,7,66.12
2005,7,67.88
2006,7,67.73
2007,7,67.49
2008,7,67.79
2009,7,64.9
1938,8,65.59
1939,8,65.68
1940,8,59.65
1941,8,60.79
1942,8,66.38
1943,8,67.51
1944,8,75.89
1945,8,75.27
1946,8,66.17
1947,8,68.92
1948,8,60.26
1949,8,64.03
1950,8,61.46
1951,8,64.02
1952,8,64.22
1953,8,64.36
1954,8,63.24
1955,8,63.1
1956,8,61.27
1957,8,63.1
1959,8,63.64
1960,8,61.6
1961,8,62.63
1962,8,62.38
1963,8,62.69
1964,8,61.15
1965,8,60.68
1966,8,62.14
1967,8,61.96
1968,8,61.29
1969,8,61.61
1970,8,61.4
1971,8,63.24
1972,8,63.34
1973,8,63.1
1974,8,62.72
1975,8,63.63
1976,8,62.66
1977,8,61.66
1978,8,60.57
1979,8,62.26
1980,8,61.73
1981,8,63.78
1982,8,62.75
1983,8,63.74
1984,8,62.73
1985,8,63.29
1986,8,62.52
1987,8,61.94
1988,8,63.18
1989,8,63.47
1990,8,63.84
1991,8,63.62
1992,8,63.83
1993,8,62.57
1994,8,63.53
1995,8,64.84
1996,8,62.34
1997,8,64.46
1998,8,64.76
1999,8,64.23
2000,8,64.94
2001,8,65.34
2002,8,64.64
2003,8,67.56
2004,8,64.4
2005,8,64.41
2006,8,64.59
2007,8,66.38
2008,8,65.28
1938,9,59.31
1939,9,57.99
1940,9,55.76
1941,9,55.48
1942,9,61.66
1943,9,59.92
1944,9,69.6
1945,9,72.29
1946,9,60.72
1947,9,65.45
1948,9,50.76
1949,9,52.46
1950,9,53.87
1951,9,55.99
1952,9,53.89
1953,9,54.23
1954,9,55.51
1955,9,53.47
1956,9,51.63
1957,9,55.08
1959,9,53.86
1960,9,52.92
1961,9,54.24
1962,9,53.39
1963,9,54.73
1964,9,52.82
1965,9,53.01
1966,9,52.66
1967,9,51.69
1968,9,51.08
1969,9,52.48
1970,9,53.58
1971,9,52.88
1972,9,53.05
1973,9,53.27
1974,9,55.06
1975,9,56.77
1976,9,53.49
1977,9,53.21
1978,9,53.89
1979,9,55.14
1980,9,54.48
1981,9,54.92
1982,9,55.82
1983,9,54.61
1984,9,54.05
1985,9,54.56
1986,9,53.19
1987,9,54.11
1988,9,54.72
1989,9,55.14
1990,9,53.52
1991,9,56.05
1992,9,53.62
1993,9,51.82
1994,9,55.24
1995,9,54.76
1996,9,51.65
1997,9,54.34
1998,9,54.44
1999,9,55.69
2000,9,54.49
2001,9,54.42
2002,9,55.93
2003,9,55.52
2004,9,55.61
2005,9,57.8
2006,9,57.06
2007,9,56.35
2008,9,54.15
1938,10,50.05
1939,10,45.26
1940,10,46.77
1941,10,47.46
1942,10,53.79
1943,10,52.26
1944,10,60.58
1945,10,60.8
1946,10,49.03
1947,10,49.18
1948,10,39.33
1949,10,40.39
1950,10,41.1
1951,10,40.11
1952,10,39.88
1953,10,41.84
1954,10,44.13
1955,10,42.59
1956,10,40.93
1957,10,40.34
1959,10,39.16
1960,10,40.27
1961,10,40.21
1962,10,40.41
1963,10,42.18
1964,10,38.15
1965,10,38.63
1966,10,39.31
1967,10,43.85
1968,10,38.44
1969,10,38.51
1970,10,38.48
1971,10,47.3
1972,10,46.47
1973,10,41.13
1974,10,41.41
1975,10,41.09
1976,10,37.33
1977,10,40.45
1978,10,42.53
1979,10,41.59
1980,10,42.08
1981,10,42.99
1982,10,41.42
1983,10,43.55
1984,10,43.39
1985,10,42.25
1986,10,43.01
1987,10,41.32
1988,10,43.6
1989,10,44.59
1990,10,43.99
1991,10,44.71
1992,10,40.42
1993,10,41.09
1994,10,43.54
1995,10,44.7
1996,10,41.9
1997,10,43.87
1998,10,42.41
1999,10,44.25
2000,10,42.18
2001,10,43.31
2002,10,41.94
2003,10,42.85
2004,10,43.09
2005,10,45.44
2006,10,44.11
2007,10,44.58
2008,10,45.09
1938,11,44.94
1939,11,41.51
1940,11,41.82
1941,11,36.29
1942,11,40.2
1943,11,39.63
1944,11,51.22
1945,11,54.43
1946,11,39.77
1947,11,38.97
1948,11,22.58
1949,11,23.98
1950,11,22.58
1951,11,25.92
1952,11,21.63
1953,11,22.63
1954,11,26.83
1955,11,27.03
1956,11,24.47
1957,11,25.15
1959,11,25.19
1960,11,25.14
1961,11,26.49
1962,11,25.7
1963,11,28.62
1964,11,25.25
1965,11,21.09
1966,11,24.48
1967,11,27.38
1968,11,21.21
1969,11,27.46
1970,11,25.58
1971,11,37.05
1972,11,39.18
1973,11,30.29
1974,11,28.82
1975,11,28.02
1976,11,27.39
1977,11,32.36
1978,11,31.4
1979,11,28.92
1980,11,29.25
1981,11,30.63
1982,11,30.57
1983,11,30.93
1984,11,27.77
1985,11,27.69
1986,11,30.97
1987,11,26.32
1988,11,28.95
1989,11,29.82
1990,11,31.08
1991,11,31.94
1992,11,30.32
1993,11,20.97
1994,11,29.48
1995,11,30.37
1996,11,30.8
1997,11,27.53
1998,11,21.91
1999,11,26.98
2000,11,28.02
2001,11,31.96
2002,11,29.81
2003,11,28.37
2004,11,31.64
2005,11,31.75
2006,11,30.08
2007,11,29.39
2008,11,32.43
1938,12,31.94
1939,12,30.67
1940,12,27.55
1941,12,34.93
1942,12,36.95
1943,12,34.25
1944,12,41.99
1945,12,43.45
1946,12,34.48
1947,12,24.84
1948,12,5.29
1949,12,12.59
1950,12,15.44
1951,12,22.13
1952,12,14.6
1953,12,19.07
1954,12,18.91
1955,12,13.63
1956,12,17.31
1957,12,18.3
1959,12,14.87
1960,12,19.81
1961,12,17.2
1962,12,15.0
1963,12,14.43
1964,12,16.54
1965,12,16.47
1966,12,11.26
1967,12,16.11
1968,12,9.49
1969,12,12.86
1970,12,13.28
1971,12,39.9
1972,12,33.06
1973,12,22.28
1974,12,23.28
1975,12,21.76
1976,12,17.4
1977,12,19.53
1978,12,16.93
1979,12,24.21
1980,12,22.96
1981,12,21.84
1982,12,24.18
1983,12,23.08
1984,12,16.47
1985,12,21.38
1986,12,18.98
1987,12,21.21
1988,12,24.42
1989,12,23.58
1990,12,22.07
1991,12,21.51
1992,12,23.09
1993,12,18.85
1994,12,18.33
1995,12,17.33
1996,12,18.35
1997,12,17.51
1998,12,20.9
1999,12,23.77
2000,12,20.27
2001,12,18.01
2002,12,12.4
2003,12,23.07
2004,12,18.52
2005,12,20.74
2006,12,24.18
2007,12,23.95
2008,12,21.01
